"ID","Name","Desc","Turn"
45223,"Atlantia 11 Sector 0020","Giant Melee",100
45229,"Gathonia Sector 0020","Beginners",134
45253,"Fornax Sector 0020","Senior Officers",114
45277,"Small World Sector 0020","Officers",53
45278,"Gamma Ti Sid Sector 0020","Teams of 3",62
45331,"Bortex Sector 0020","Beginners",86
45364,"Lucus Sector 0020","Giant Melee",113
45401,"New Georgia Sector 0020","Officers",51
45436,"Sussex Sector 0020","Beginners",77
45439,"Embassy Planet Sector 0020","Senior Officers",73
45464,"Lost Planet Sector 0020","Teams of 3",101
45483,"New New Mexico Sector 0020","Officers",75
45490,"Heiffer Sector 0020","Beginners",84
45527,"Vela Sector 0020","Officers",68
45534,"Elvis Sector 0020","Giant Melee",53
45561,"Tera 9 Sector 0020","Teams of 3",123
45602,"Tarekoc Sector 0020","Beginners",166
45627,"Tarsus Sector 0020","Beginners",86
45633,"Tataween Sector 0020","Officers",104
45648,"Omicron 2 Eridani Sector 0020","Giant Melee",86
45693,"Tunisia Sector 0020","Giant Melee",94
45695,"Var 3 Sector 0020","Stellar Cartography",128
45720,"Colony 10 Sector 0020","Beginners",93
45800,"Adobee Sector 0020","Officers",40
45904,"Euro Disney World Sector 0020","Teams of 3",107
45913,"Canes Delta Sector 0020","Giant Melee",66
45954,"Telalia Sector 0020","Beginners",62
46015,"Vega Sector 0020","Officers",88
46142,"Niopedia Sector 0021","Senior Officers",107
46143,"Arkto Sector 0021","Officers",68
46144,"Atlantia 11 Sector 0021","Giant Melee",64
46149,"Columbo Sector 0021","Beginners",72
46182,"Orkney World Sector 0021","Giant Melee",85
46183,"Kthistlmup Sector 0021","Stellar Cartography",145
46192,"Nixon Sector 0021","Teams of 3",74
46288,"Beta Auriga Sector 0021","Officers",63
46307,"Azores Sector 0021","Giant Melee",34
46352,"StarWarrior's Reunion 2012","",120
46374,"Omicron Sector 0021","Teams of 3",126
46382,"Delta Delta Delta Sector 0021","Beginners",48
46429,"New California Sector 0021","Giant Melee",69
46439,"Sinatra's Keep Sector 0021","Beginners",68
46480,"New Wisconsin Sector 0021","Officers",71
46501,"Helios Sector 0021","Senior Officers",367
46510,"New Mars Sector 0021","Beginners",71
46519,"Poe Sector 0021","Giant Melee",44
46557,"Tesmond Sector 0021","Officers",72
46574,"Tut Sector 0021","Teams of 3",84
46576,"Oakhurst Sector 0021","Beginners",75
46607,"Colony 5 Sector 0021","Giant Melee",53
46628,"Mob World Sector 0021","Senior Officers",157
46644,"Gothos Sector 0021","Officers",102
46685,"Sol 3 Sector 0021","Beginners",55
46731,"Doggle Sector 0021","Campaign",97
46732,"Taulus Sector 0021","Giant Melee",94
46746,"Farpoint Sector 0021","Giant Melee",102
46752,"Pedmont Sector 0021","Officers",96
46774,"Var 3 Sector 0021","Campaign",143
46783,"Virgo Pegasi Sector 0021","Beginners",51
46853,"Betelgeuse Sector 0021","Beginners",77
46905,"Moth Ball Sector 0021","Teams of 3",83
46976,"Lucus Sector 0021","Giant Melee",50
47265,"Wooky World Sector 0021","Officers",119
47479,"Delta Sector 0021","Beginners",88
47482,"Innsmouth Sector 0021","Giant Melee",127
47505,"Gotti's Hideout Sector 0021","Campaign",65
47554,"World of Wonder Sector 0021","Beginners",102
47560,"Carillon Sector 0021","Campaign",63
47567,"Lynx Ceti Sector 0021","Officers",74
47611,"Mobious Sector 0021","Giant Melee",69
47630,"Red Planet Sector 0021","Senior Officers",69
47651,"New California Sector 0021","Campaign",93
47667,"Rodu 9 Sector 0021","Teams of 3",97
47732,"Perot's World Sector 0021","Beginners",64
47783,"Fresno Sector 0021","Beginners",71
47784,"Olive Sector 0021","Giant Melee",52
47791,"Galaxtia Sector 0021","Campaign",85
47830,"Hiperborealia Sector 0021","Beginners",71
48001,"Alkes Sector 0021","Giant Melee",79
48030,"Talos Sector 0021","Teams of 3",74
48055,"Kzin Sector 0021","Officers",68
48066,"Doggle Sector 0021","Campaign",87
48084,"Pisro Sector 0022","Beginners",57
48085,"Pearl Sector 0022","Giant Melee",117
48162,"Wally World Sector 0022","Beginners",192
48180,"Galaxtia Sector 0022","Giant Melee",114
48213,"Wrigley Sector 0022","Officers",64
48244,"Bendotex Sector 0022","Beginners",51
48294,"Holloween Sector 0022","Senior Officers",95
48314,"Azores Sector 0022","Giant Melee",66
48341,"Milab Sector 0022","Beginners",111
48375,"Up World Sector 0022","Teams of 3",71
48403,"Cattlian Sector 0022","Officers",84
48428,"Moriak Sector 0022","Campaign",150
48471,"New Philli Sector 0022","Giant Melee",95
48472,"Bundy Sector 0022","Officers",109
48520,"Football Sector 0022","Beginners",78
48535,"What Inthe World Sector 0022","Senior Officers",112
48723,"Ophiuchi Sector 0022","Beginners",69
48778,"Banshee's Planet Sector 0022","Giant Melee",106
48795,"Dagaba Sector 0022","Giant Melee",103
48796,"Farpoint Sector 0022","Campaign",72
48811,"Gorath Sector 0022","Officers",51
48879,"New Alaska Sector 0022","Teams of 3",79
48908,"Kobol Sector 0022","Giant Melee",71
48952,"Gamma Delphi Sector 0022","Beginners",63
49055,"Taulus Sector 0022","Campaign",137
49081,"Tunisia Sector 0022","Giant Melee",62
49126,"Amascusin Sector 0022","Beginners",95
49159,"Anditius Sector 0022","Officers",56
49205,"Mobious Sector 0022","Giant Melee",51
49242,"Capricornus Sector 0022","Giant Melee",87
49311,"Centrum Sector 0022","Beginners",52
49316,"Rator Sector 0022","Officers",150
49432,"Helms Deep Sector 0022","Beginners",97
49434,"Big World Sector 0022","Campaign",65
49466,"Vor Sector 0022","Teams of 3",79
49526,"Black Beard Sector 0022","Beginners",102
49553,"Kazh Sector 0022","Officers",89
49640,"Chort Sector 0022","Officers",71
49643,"Moriak Sector 0022","Giant Melee",61
49652,"Edna Sector 0022","Beginners",81
49659,"New Philli Sector 0022","Campaign",66
49746,"Washington Sector 0022","Senior Officers",93
49755,"Ceros Sector 0022","Officers",61
49760,"Remus Sector 0022","Giant Melee",71
49764,"Venturia Sector 0022","Beginners",75
49792,"Innsmouth Sector 0022","Giant Melee",108
49885,"Memphis Sector 0023","Campaign",69
49916,"Eranda Sector 0023","Beginners",84
49982,"Soccerball Sector 0023","Giant Melee",65
50007,"Sagitta Sector 0023","Teams of 3",99
50017,"Grus Sector 0023","Beginners",63
50053,"Arcturus Sector 0023","Senior Officers",118
50066,"YouTwo Sector 0023","Campaign",95
50137,"Carillon Sector 0023","Giant Melee",85
50146,"Centeria Sector 0023","Giant Melee",67
50151,"New Albania Sector 0023","Officers",95
50156,"Roll Sector 0023","Beginners",54
50258,"Sanstrisious Sector 0023","Teams of 3",70
50296,"Bootie Sector 0023","Beginners",81
50310,"Dunwich Sector 0023","Giant Melee",78
50346,"Scoptor Sector 0023","Teams of 3",91
50399,"New Morocco Sector 0023","Officers",52
50412,"Another World Sector 0023","Beginners",63
50461,"Dagaba Sector 0023","Campaign",72
50482,"Fantasia Sector 0023","Beginners",92
50519,"Galaxtia Sector 0023","Giant Melee",65
50558,"Disney World Sector 0023","Beginners",59
50559,"Hallone Sector 0023","Officers",109
50616,"Vogon Sector 0023","Giant Melee",77
50628,"Beta Ti Chi 6 Sector 0023","Teams of 3",98
50655,"Gorn Sector 0023","Beginners",67
50664,"Nu Micro Planets Beta One","",60
50730,"Memphis Sector 0023","Giant Melee",104
50734,"Carillon Sector 0023","Officers",119
50750,"Exxonia Sector 0023","Beginners",78
50820,"Blauvehr Sector 0023","Teams of 3",69
50855,"Beverly 90120 Sector 0023","Giant Melee",63
50921,"Praesepe 5 Sector 0023","Beginners",118
51001,"Ceti Alpha 5 Sector 0023","Senior Officers",80
51006,"Banshee's Planet Sector 0023","Campaign",71
51010,"Delta Pegasi Sector 0023","Beginners",56
51014,"Caeladium Sector 0023","Giant Melee",63
51046,"Arigo Sector 0023","Officers",69
51154,"Sadera Sector 0023","Giant Melee",71
51327,"The Sagittarius War","Championship Match",158
51366,"Toltek 12 Sector 0023","Giant Melee",68
51385,"The Right Planet Sector 0023","Campaign",45
51388,"Mileb Sector 0023","Beginners",79
51395,"Hercules Sector 0023","Officers",49
51401,"Alcatraz Sector 0023","Teams of 3",82
51533,"Indy Sector 0023","Officers",87
51539,"Orionis II Sector 0023","Giant Melee",42
51561,"Organia Sector 0023","Beginners",51
51670,"Kandru Sector 0024","Senior Officers",81
51690,"Regula Sector 0024","Beginners",211
51725,"Center Sector 0024","Officers",91
51742,"Googelplex Sector 0024","Giant Melee",92
51766,"Klamuth Sector 0024","Teams of 3",63
51801,"Sumit Sector 0024","Officers",62
51802,"Lynch Sector 0024","Beginners",67
51867,"Big World Sector 0024","Giant Melee",51
51943,"NGC 2403-A Sector 0024","Beginners",52
51947,"Innsmouth Sector 0024","Giant Melee",114
52015,"Antilia Sector 0024","Giant Melee",70
52031,"Tesla Sector 0024","Beginners",68
52036,"Sif Sector 0024","Senior Officers",59
52235,"Ravenhurst Sector 0024","Officers",60
52279,"Carillon Sector 0024","Giant Melee",102
52285,"Alpha's Star Sector 0024","Teams of 3",99
52478,"Taulus Sector 0024","Beginners",103
52479,"Rocky 12 Sector 0024","Giant Melee",97
52579,"Alkes Sector 0024","Campaign",176
52590,"Timbucktoo Sector 0024","Beginners",101
52613,"Jernsey Sector 0024","Officers",74
52614,"Cuhia Sector 0024","Giant Melee",41
52616,"Vevalgoz Sector 0024","Beginners",69
52675,"Falcondonia Sector 0024","Beginners",74
52790,"Zarop-Opar Sector 0024","Giant Melee",67
52843,"Australis Sector 0024","Senior Officers",76
52852,"Atlantia 2 Sector 0024","Beginners",71
52864,"Moriak Sector 0024","Giant Melee",104
52870,"Cylon Sector 0024","Teams of 3",64
52877,"Googelplex Sector 0024","Campaign",84
52903,"Serada 9 Sector 0024","Beginners",107
52969,"Home Sector 0024","Giant Melee",60
52970,"Down World Sector 0024","Beginners",72
53000,"Kobol Sector 0024","Giant Melee",82
53007,"Deep 1 Sector 0024","Teams of 3",76
53013,"Big Dave's Planet Sector 0024","Beginners",82
53039,"URSA Beta Sector 0024","Giant Melee",97
53052,"Sirius A Sector 0024","Beginners",102
53086,"Shaw Sector 0024","Officers",88
53099,"B.D. -12 4523 Sector 0024","Senior Officers",71
53150,"AC 71 Sector 0024","Beginners",79
53159,"Holstein Sector 0024","Campaign",155
53214,"Kthistlmup Sector 0024","Giant Melee",87
53227,"Star Curcuit Sector 0024","Beginners",107
53250,"Bimbo Sector 0024","Officers",46
53337,"Poe Sector 0024","Giant Melee",67
53339,"Lacerta Sector 0024","Beginners",118
53351,"Sadera Sector 0024","Giant Melee",126
53387,"Nyphidonia Sector 0024","Teams of 3",76
53426,"Mi-Glowdonia Sector 0024","Officers",66
53448,"Ftokteek Sector 0024","Beginners",75
53468,"Ovion Sector 0024","Giant Melee",79
53490,"New Sinewnew Sector 0024","Campaign",129
53531,"Pacifica Sector 0024","Beginners",59
53545,"Bootes Sector 0024","Teams of 3",69
53652,"Tniacth Sector 0025","Beginners",98
53672,"Sarol Sector 0025","Officers",78
53730,"Colony 5 Sector 0025","Giant Melee",43
53733,"Milon Sector 0025","Beginners",61
53772,"Cor Caroli Sector 0025","Senior Officers",125
53796,"URSA Beta Sector 0025","Campaign",158
53834,"YouTwo Sector 0025","Giant Melee",65
53883,"Wrong Planet Sector 0025","Beginners",74
53887,"Exodious Sector 0025","Teams of 3",70
53945,"Cestus 3 Sector 0025","Officers",64
53948,"Memphis Sector 0025","Giant Melee",58
54024,"NU Micro Planet Beta Two","",60
54063,"Kattia Sector 0025","Beginners",37
54161,"Taulus Sector 0025","Giant Melee",60
54167,"Caeladium Sector 0025","Campaign",68
54191,"Canes Ceti Sector 0025","Officers",86
54234,"Cevius Sector 0025","Beginners",47
54337,"New California Sector 0025","Giant Melee",65
54353,"Beta Xela Sector 0025","Beginners",86
54390,"Adviel Sector 0025","Officers",124
54443,"Alcor Sector 0025","Beginners",79
54455,"Jaws 3D Sector 0025","Teams of 3",207
54489,"Orionis II Sector 0025","Giant Melee",171
54512,"DIE HARD 1","",129
54515,"Dagaba Sector 0025","Giant Melee",55
54534,"Mirak Sector 0025","Beginners",64
54567,"Ali Zef Sector 0025","Officers",133
54634,"Ceti Alpha one Sector 0025","Beginners",53
54640,"Kobol Sector 0025","Campaign",184
54644,"Phoenix Sector 0025","Giant Melee",51
54663,"Alioth Sector 0025","Officers",96
54764,"Garfield Sector 0025","Beginners",64
54787,"Rambo 3 Sector 0025","Teams of 3",51
54800,"Sadera Sector 0025","Giant Melee",69
54812,"Lucus Sector 0025","Campaign",61
54847,"Part Ofyour World Sector 0025","Officers",136
54885,"Bad Boys","",88
54894,"Nekkar Sector 0025","Beginners",67
54937,"Colony 5 Sector 0025","Giant Melee",77
54941,"Bodonia Sector 0025","Officers",51
55011,"Chanda M Sector 0025","Beginners",71
55060,"Alexandria Sector 0025","Giant Melee",113
55092,"Amazonia Sector 0025","Giant Melee",48
55115,"Kugo Sector 0025","Campaign",114
55125,"Regenal Sector 0025","Senior Officers",44
55138,"Crab Sector 0025","Beginners",56
55196,"Bernices Sector 0025","Beginners",110
55232,"Antilia Sector 0025","Giant Melee",74
55237,"Atlantia 11 Sector 0025","Campaign",107
55242,"Krell Sector 0025","Beginners",62
55267,"Kanthu Sector 0025","Teams of 3",79
55273,"Romulus Sector 0025","Beginners",60
55294,"Rocky 12 Sector 0025","Campaign",77
55298,"Packlidia Sector 0025","Beginners",62
55320,"Remit Sector 0025","Officers",85
55324,"Dagaba Sector 0025","Giant Melee",146
55337,"Vehrnoch Sector 0025","Beginners",69
55354,"Elvis Sector 0025","Giant Melee",55
55393,"Kahless Sector 0025","Beginners",44
55406,"Innsmouth Sector 0025","Campaign",88
55413,"Lyra Sector 0025","Officers",64
55421,"Rock Sector 0025","Beginners",97
55452,"Cheeseball Sector 0025","Campaign",82
55486,"Caelum Sector 0025","Giant Melee",40
55497,"Murphrid 432 Sector 0025","Beginners",79
55557,"Morning Star Sector 0025","Officers",79
55608,"Serpens Caput 759 Sector 0025","Beginners",49
55630,"Karelia Sector 0025","Teams of 3",60
55653,"Phoenix Sector 0025","Giant Melee",73
55723,"Vendor Sector 0026","Officers",62
55725,"Twin Planet Sector 0026","Beginners",142
55762,"Holstein Sector 0026","Giant Melee",66
55767,"Centeria Sector 0026","Campaign",84
55770,"Spica Sector 0026","Beginners",59
55835,"Fornax Sector 0026","Giant Melee",196
55866,"terangui Sector 0026","Beginners",103
55869,"Aranumia Sector 0026","Officers",114
55877,"Elvis Sector 0026","Giant Melee",57
55886,"New Chicago Sector 0026","Beginners",61
55928,"RPSB Game","",92
55934,"Thi Alpha Chi Sector 0026","Beginners",61
55952,"Innsmouth Sector 0026","Campaign",93
55975,"DIE HARD 2","",79
55996,"Korvus Sector 0026","Senior Officers",130
56016,"Antilia Sector 0026","Giant Melee",68
56037,"Ikaal Sector 0026","Beginners",92
56038,"Talos Sector 0026","Teams of 3",89
56078,"New Moscow Sector 0026","Campaign",93
56086,"Arkham Sector 0026","Officers",78
56100,"Kaye's World Sector 0026","Beginners",59
56142,"Tholia Sector 0026","Beginners",51
56149,"Memphis Sector 0026","Giant Melee",54
56164,"Lalande 21185 Sector 0026","Giant Melee",124
56208,"Bonzi Sector 0026","Beginners",150
56226,"Crete Sector 0026","Officers",83
56250,"Cygnet Sector 0026","Beginners",125
56301,"Cave World Sector 0026","Beginners",114
56320,"Oceanlandia Sector 0026","Senior Officers",195
56335,"Beverly 90120 Sector 0026","Giant Melee",68
56351,"Ross Sector 0026","Campaign",180
56365,"Kennedy Center Sector 0026","Beginners",74
56366,"Muracha Sector 0026","Officers",59
56376,"Smith's World Sector 0026","Teams of 3",96
56450,"Teris-Ceti 9 Sector 0026","Beginners",52
56460,"Poe Sector 0026","Giant Melee",70
56536,"Cue Ball Sector 0026","Officers",70
56569,"Remus Sector 0026","Giant Melee",87
56592,"Dunwich Sector 0026","Giant Melee",51
56606,"Cassiopeia Sector 0026","Beginners",58
56646,"Ceti helios Sector 0026","Beginners",71
56701,"Tyre Sector 0026","Teams of 3",61
56704,"Galaxtia Sector 0026","Giant Melee",73
56708,"Banshee's Planet Sector 0026","Campaign",57
56765,"Krypton Sector 0026","Beginners",122
56816,"Tanascuis Sector 0026","Officers",106
56874,"Taulus Sector 0026","Giant Melee",85
56950,"Thorak Sector 0026","Beginners",103
56951,"MP III","",61
56974,"Alkalurops 459 Sector 0026","Officers",75
57019,"Adebron Sector 0026","Giant Melee",56
57025,"Pearl Sector 0026","Giant Melee",156
57059,"Laseria Sector 0026","Beginners",104
57079,"Yukindo Sector 0026","Campaign",108
57129,"Ovion Sector 0026","Giant Melee",54
57151,"Virgo Ceti 5 Sector 0026","Officers",133
57155,"Delphi Sector 0026","Beginners",87
57255,"Challenger 5 Sector 0026","Officers",90
57284,"Dark World Sector 0026","Giant Melee",62
57297,"Cimtar Sector 0026","Beginners",75
57346,"Erecka Sector 0026","Teams of 3",63
57379,"Nercodonia Sector 0026","Beginners",61
57386,"Selah Sector 0026","Campaign",84
57393,"Strange World Sector 0026","Giant Melee",60
57441,"Chirpsithra Sector 0026","Officers",75
57460,"Zippi Sector 0026","Beginners",62
57498,"Forel Sector 0026","Beginners",59
57533,"Holstein Sector 0026","Giant Melee",80
57535,"Innsmouth Sector 0026","Giant Melee",172
57593,"Lorah-2 Sector 0026","Officers",187
57600,"Maares 3 Sector 0026","Beginners",51
57641,"Gamma Ti Sid Sector 0027","Senior Officers",96
57651,"Tarekoc Sector 0027","Officers",73
57653,"Confederate Planet Sector 0027","Beginners",62
57654,"Home Sector 0027","Campaign",158
58262,"Ugo Sector 0027","Teams of 3",49
58289,"New Endeaver Sector 0027","Beginners",74
58324,"Ve'vla Vegus Sector 0027","Teams of 3",101
58396,"Gotti's Hideout Sector 0027","Giant Melee",63
58409,"Corona Sector 0027","Beginners",59
58422,"Kumar Sector 0027","Officers",75
58493,"Orion Sector 0027","Beginners",90
58559,"Ice Planet Sector 0027","Teams of 3",92
58564,"Kzoz Sector 0027","Senior Officers",146
58667,"Omicron 2 Eridani Sector 0027","Giant Melee",55
58674,"Rocky 12 Sector 0027","Campaign",107
58680,"Orionis II Sector 0027","Giant Melee",88
58684,"Tataween Sector 0027","Beginners",60
58696,"Gamma Hydra Sector 0027","Officers",131
58773,"Telalia Sector 0027","Beginners",61
58794,"Capricornus Sector 0027","Campaign",96
58830,"Chispix Sector 0027","Officers",64
58831,"Basketball Sector 0027","Beginners",59
58873,"New California Sector 0027","Giant Melee",68
58940,"Bellatrix Sector 0027","Beginners",54
58979,"Dull Planet Sector 0027","Officers",86
58987,"Ordaz Sector 0027","Teams of 3",78
59041,"Outer World Sector 0027","Beginners",45
59062,"Galaxtia Sector 0027","Giant Melee",69
59110,"Madonna Sector 0027","Officers",91
59114,"Galibor's World Sector 0027","Campaign",113
59122,"Kojak City Sector 0027","Beginners",60
59128,"Orlakwarr Sector 0027","Senior Officers",58
59132,"Planet 1801 Sector 0027","Teams of 3",87
59210,"Mao 3 Sector 0027","Beginners",49
59255,"Vega Sector 0027","Officers",82
59264,"Carillon Sector 0027","Giant Melee",67
59344,"Launa Planet Sector 0027","Beginners",64
59398,"Scorpius Sector 0027","Officers",56
59411,"Gotti's Hideout Sector 0027","Giant Melee",103
59424,"Bazal Sector 0027","Teams of 3",57
59439,"Green Planet Sector 0027","Beginners",50
59454,"Holstein Sector 0027","Giant Melee",73
59493,"Zimphfir Sector 0027","Beginners",92
59574,"Delta Sector 0027","Officers",54
59623,"Rocky 12 Sector 0027","Campaign",63
59639,"Cutimurium Sector 0027","Beginners",51
59660,"The Right Planet Sector 0027","Giant Melee",75
59690,"Leshy Sector 0027","Officers",121
59727,"Endonians Sector 0027","Beginners",103
59777,"Under World Sector 0027","Beginners",53
59820,"New California Sector 0027","Giant Melee",50
59842,"New Ireland Sector 0027","Beginners",48
59855,"Bad Boys II","",92
59856,"Lucus Sector 0027","Giant Melee",120
59899,"Zol Sector 0027","Beginners",77
59938,"DIE HARD 3","",266
59949,"Mao 4 Sector 0027","Beginners",42
59956,"Carsonio Sector 0027","Teams of 3",43
59977,"Alpha Beta Sector 0027","Officers",72
59982,"Phoenix Sector 0027","Giant Melee",51
59989,"Blondonia Sector 0027","Beginners",46
59993,"Mao 2 Sector 0027","Senior Officers",90
60035,"Lost Planet Sector 0027","Teams of 3",73
60057,"Mobious Sector 0027","Campaign",100
60099,"Small World Sector 0027","Beginners",63
60116,"The Aries War","Championship Match",184
60135,"Endor Sector 0027","Officers",115
60157,"Alexandria Sector 0027","Giant Melee",90
60190,"Gamma Sector 0027","Giant Melee",89
60205,"Beta Auriga Sector 0027","Beginners",87
60267,"Planet X Sector 0028","Teams of 3",79
60284,"Pearl Sector 0028","Giant Melee",80
60288,"Sussex Sector 0028","Officers",96
60332,"Betelgeuse Sector 0028","Beginners",96
60360,"Fornax Sector 0028","Campaign",68
60371,"Heiffer Sector 0028","Officers",70
60398,"Gotti's Hideout Sector 0028","Giant Melee",47
60529,"Pyxis Sector 0028","Teams of 3",55
60559,"Caelum Sector 0028","Giant Melee",64
60603,"Eridani Sector 0028","Officers",80
60634,"Limball Sector 0028","Beginners",88
60686,"Minhabotia Sector 0028","Senior Officers",85
60687,"Mobious Sector 0028","Giant Melee",131
60773,"Hiperborealia Sector 0028","Beginners",64
60785,"Achernar Sector 0028","Officers",52
60800,"Madagon Sector 0028","Campaign",53
60841,"Kzin Sector 0028","Beginners",66
60852,"Mob World Sector 0028","Teams of 3",181
60908,"Cuhia Sector 0028","Giant Melee",87
60932,"Fresno Sector 0028","Officers",55
60938,"Gorath Sector 0028","Beginners",82
60986,"Baseball Sector 0028","Beginners",67
61049,"Yukindo Sector 0028","Giant Melee",96
61054,"Dagaba Sector 0028","Campaign",74
61085,"Azores Sector 0028","Giant Melee",53
61088,"Nothing Planet Sector 0028","Officers",67
61107,"Alienation Sector 0028","Beginners",94
61162,"Chrome Sector 0028","Senior Officers",93
61175,"New Philli Sector 0028","Giant Melee",64
61180,"Great White Planet Sector 0028","Officers",221
61192,"Vela Sector 0028","Beginners",69
61305,"Embassy Planet Sector 0028","Teams of 3",68
61309,"Bellmont Sector 0028","Beginners",68
61365,"Bundy Sector 0028","Officers",78
61390,"Carillon Sector 0028","Campaign",117
61410,"Merah-5 Sector 0028","Beginners",137
61474,"Barnard's Sector 0028","Officers",134
61511,"Helms Deep Sector 0028","Officers",53
61534,"Moth Ball Sector 0028","Teams of 3",75
61571,"Shwarts Sector 0028","Senior Officers",61
61643,"URSA Beta Sector 0028","New Players",94
61671,"Centrum Sector 0028","Beginners",48
61687,"Cheeseball Sector 0028","Giant Campaign Melee",90
61758,"Hudrak-12 Sector 0028","Classic",165
61817,"Tera 9 Sector 0028","Teams of 2",110
61886,"Serpens Caput 759 Sector 0028","Beginners",62
61915,"New Alaska Sector 0028","Teams of 3",208
61918,"Helms Deep Sector 0028","Classic",64
61935,"Dark World Sector 0028","New Players",59
61943,"ZigZag Must Die!","Custom Game",58
62016,"Kazh Sector 0028","Beginners",54
62072,"Sagitta Sector 0028","Senior Officers",83
62074,"Corboda Vh 243 Sector 0028","New Players",54
62102,"DIE HARD 4","Custom Game",81
62105,"Selah Sector 0028","Campaign",105
62106,"Strange World Sector 0028","Giant Campaign Melee",127
62143,"Lottl Sector 0028","Beginners",95
62178,"Bernices Sector 0028","Classic",134
62225,"Cumo Sector 0028","New Players",76
62250,"Bubble World Sector 0028","Beginners",159
62263,"Micro Planets 4a","Custom Game",50
62302,"Sanstrisious Sector 0028","Teams of 2",82
62340,"Corboda Vh 243 Sector 0029","Giant Campaign Melee",111
62342,"Ohular Sector 0029","Beginners",66
62389,"New Moscow Sector 0029","New Player Melee",78
62450,"The Briar Patch I","Custom Game",123
62521,"Scoptor Sector 0029","Teams of 2",103
62535,"Lorthidonia Sector 0029","New Player Melee",81
62577,"Argentum War","Custom Game",83
62625,"Betelgeuse Sector 0029","Beginners",86
62714,"Bortex Sector 0029","Classic",191
62790,"Teris-Ceti 9 Sector 0029","Beginners",100
62799,"Cumo Sector 0029","New Player Melee",56
62833,"Bellatrix Sector 0029","Beginners",47
62837,"Caelum Sector 0029","Giant Campaign Melee",82
62882,"Sif Sector 0029","Teams of 3",176
62995,"Gorbie World Sector 0029","Beginners",89
63013,"DIE HARD LN 1 (Low Natives)","Custom Game",195
63014,"Owen 1717 Sector 0029","Classic",74
63018,"Olive Sector 0029","New Player Melee",49
63071,"Ophiuchi Sector 0029","Beginners",67
63154,"Madagon Sector 0029","Giant Campaign Melee",83
63177,"Chmmrmm Sector 0029","Custom Game",52
63203,"Dawn of Galactic Empires","Custom Game",129
63218,"Olive Sector 0029","New Player Melee",46
63224,"Adobee Sector 0029","Beginners",43
63230,"New New Jersy Sector 0029","Teams of 3",182
63476,"Rigel Sector 0029","Beginners",53
63530,"Chort Sector 0029","Classic",55
63585,"Phoenix Sector 0029","New Player Melee",82
63586,"Classic plus - 2 turns per week","Custom Game",89
63631,"Arkto Sector 0029","Beginners",91
65267,"DIE HARD LN 2 (Low Natives)","Custom Game",208
65792,"Lorthidonia Sector 0029","Giant Campaign Melee",117
65817,"Australis Sector 0029","Senior Officers",152
65826,"Rator Sector 0029","Beginners",59
65918,"Cani Ceti 1 Sector 0029","Classic",97
65922,"Retro","Custom Game",56
65927,"Sinatra's Keep Sector 0029","Beginners",64
65936,"YouTwo Sector 0029","New Player Melee",67
66012,"DIE HARD 5","Custom Game",85
66015,"New Albania Sector 0029","Beginners",78
66092,"Cylon Sector 0029","Teams of 2",56
66100,"Colony 10 Sector 0029","Beginners",103
66118,"Vogon Sector 0029","New Player Melee",52
66119,"New Morocco Sector 0029","Beginners",69
66154,"DIE HARD 6","Custom Game",271
66196,"Death and Destruction","Custom Game",46
66295,"Cleopatra Sector 0029","Beginners",76
66296,"Euro Disney World Sector 0029","Teams of 3",60
66342,"Kunark Space","Custom Game",131
66343,"Farpoint Sector 0029","New Player Melee",147
66444,"Caelum Sector 0029","Campaign",52
66445,"Dagaba Sector 0029","Giant Campaign Melee",149
66454,"Roll Sector 0029","Beginners",64
66461,"Tut Sector 0029","Senior Officers",194
66466,"Andromeda& Sector I (Quick 50)","Custom Game",50
66567,"Chanda M Sector 0029","Beginners",76
66574,"Death & Destruction 2","Custom Game",115
66632,"Sadera Sector 0029","New Player Melee",103
66678,"Bad Boys III","Custom Game",99
66717,"Casablanca Sector 0029","Classic",73
66735,"Epsilon Indi Sector 0029","Beginners",60
66758,"Helios Sector 0030","Teams of 3",72
66782,"Cumo Sector 0030","New Player Melee",100
66813,"Azores Sector 0030","Giant Campaign Melee",75
66888,"Forbidden Planet Sector 0030","Beginners",137
66901,"Holloween Sector 0030","Teams of 3",120
66929,"Sol 3 Sector 0030","Beginners",63
66954,"Caelum Sector 0030","New Player Melee",62
67013,"Orionis I Sector 0030","Beginners",58
67022,"What Inthe World Sector 0030","Senior Officers",86
67035,"Kugo Sector 0030","New Player Melee",48
67094,"Mao 1 Sector 0030","Beginners",150
67124,"Selah Sector 0030","Campaign",54
67125,"The Right Planet Sector 0030","Giant Campaign Melee",104
67139,"Alcatraz Sector 0030","Teams of 2",103
67174,"Googelplex Sector 0030","New Player Melee",73
67193,"Fussbar Sector 0030","Classic",119
67278,"Elvis Sector 0030","New Player Melee",111
67284,"Organia Sector 0030","Beginners",51
67461,"Virgo Pegasi Sector 0030","Beginners",55
67477,"Lorthidonia Sector 0030","New Player Melee",73
67507,"Kandru Sector 0030","Teams of 2",78
67577,"Tesla Sector 0030","Beginners",115
67628,"Corboda Vh 243 Sector 0030","Campaign",67
67629,"Mobious Sector 0030","Giant Campaign Melee",169
67635,"Cumo Sector 0030","New Player Melee",57
67729,"Gathonia Sector 0030","Beginners",90
67735,"Wooky World Sector 0030","Classic",94
